2.604285714285714093e+00
3.365510204081632484e+00
4.021950113378684577e+00
4.599682539682540039e+00
5.119331065759637589e+00
5.591326530612245271e+00
6.024614512471655026e+00
6.422811791383219671e+00
6.790873015873016172e+00
7.133435374149660113e+00
7.452324263038549113e+00
7.749988662131519490e+00
8.029795918367346630e+00
8.291893424036281601e+00
8.537687074829932499e+00
8.768662131519274539e+00
8.986020408163264861e+00
9.191190476190476133e+00
9.384841269841269096e+00
9.567993197278910955e+00
9.738548752834466526e+00
9.900283446712018431e+00
1.005366213151927468e+01
1.019849206349206305e+01
1.033594104308390094e+01
1.046509070294784571e+01
1.058780045351474008e+01
1.070339002267573747e+01
1.081308390022675781e+01
1.091808390022675823e+01
1.101736961451247154e+01
1.111141723356009159e+01
1.120117913832199541e+01
1.128521541950113338e+01
1.136522675736961396e+01
1.144121315192743715e+01
1.151317460317460295e+01
1.158157596371882114e+01
1.164673469387755134e+01
1.170803854875283534e+01
1.176693877551020329e+01
1.182243764172335609e+01
1.187510204081632637e+01
1.192467120181405882e+01
1.197248299319727849e+01
1.201786848072562286e+01
1.205952380952381020e+01
1.210028344671201772e+01
1.213839002267573619e+01
1.217460317460317398e+01
