4.415442176870747915e+00
5.180589569160997776e+00
5.844841269841269948e+00
6.429648526077097692e+00
6.955215419501134200e+00
7.433095238095238422e+00
7.871496598639455833e+00
8.275215419501133596e+00
8.650793650793650258e+00
9.001643990929705907e+00
9.330362811791383493e+00
9.638287981859409825e+00
9.927505668934239580e+00
1.020044217687074806e+01
1.045831065759637113e+01
1.070230158730158720e+01
1.093321995464852669e+01
1.115256235827664355e+01
1.136054421768707456e+01
1.155778911564625844e+01
